Mass_fraction_of_co2,Mass_fraction_of_h2o,Points:0,Points:1,Points:2,Temperature,Velocity:0,Velocity:1,Velocity:2
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
8.18E-09,0.00048122,0.63423,10.799,0.39998,294.51,0.011215,-0.14787,-0.024229
5.15E-09,0.0003926,0.58995,10.787,0.45,296,0,0,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
9.99E-09,0.00049898,0.64218,10.774,0.41843,294.6,0.011202,-0.10432,-0.01175
6.30E-09,0.00041368,0.58865,10.763,0.41716,294.54,0.025293,-0.11226,-0.0094444
,,,,,,,,
,,,,,,,,
,,,,,,,,
7.45E-09,0.00045206,0.62502,10.787,0.45,296,0,0,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
0.00017478,0.002209,0.65454,4.5807,1,296,0,0,0
0.00017749,0.0022119,0.65211,4.6304,0.87118,296.83,0.15034,-0.13336,0.033622
0.00017528,0.002219,0.62548,4.6488,0.94459,296.8,0.16496,-0.13526,0.013555
0.00018104,0.0022398,0.6649,4.7545,0.79212,296.87,0.12524,-0.11475,0.051769
0.00017847,0.0022082,0.65499,4.6251,0.82718,296.85,0.13704,-0.12944,0.041843
0.00017515,0.0022337,0.62103,4.7108,0.94913,296.8,0.16064,-0.12857,0.013004
0.00017348,0.0022293,0.60515,4.6789,1,296,0,0,0
0.00017346,0.0022133,0.60558,4.618,1,296,0,0,0
0.00017842,0.0022241,0.63705,4.6919,0.83077,296.85,0.13656,-0.1201,0.039599
0.00017934,0.0022271,0.63518,4.7111,0.79883,296.86,0.12686,-0.11467,0.044254
0.00018053,0.0022268,0.63271,4.7196,0.75491,296.87,0.11449,-0.10924,0.047916
0.00017643,0.0021977,0.64057,4.5794,0.88204,296.82,0.15341,-0.13721,0.027276
0.0001781,0.0021964,0.63834,4.5917,0.803,296.84,0.12917,-0.12678,0.041208
0.00017779,0.0021831,0.6582,4.5378,0.80887,296.83,0.13166,-0.13888,0.040062
0.00017639,0.0022197,0.62708,4.6645,0.89741,296.83,0.15423,-0.12818,0.025088
0.00017682,0.0022317,0.62147,4.719,0.88231,296.84,0.14782,-0.1214,0.028147
0.00017393,0.0021889,0.65109,4.5147,1,296,0,0,0
0.00017445,0.0022009,0.61812,4.581,0.94923,296.78,0.1687,-0.13883,0.010514
0.00018035,0.0022154,0.62319,4.6809,0.73434,296.87,0.10946,-0.10725,0.047273
0.00018073,0.0021997,0.65772,4.6108,0.72801,296.87,0.10755,-0.11929,0.052231
0.00017842,0.0022146,0.632,4.6599,0.81203,296.85,0.13163,-0.11966,0.04064
0.00018237,0.0022358,0.65392,4.7531,0.73416,296.89,0.10915,-0.10848,0.053721
0.00017638,0.0021926,0.61269,4.5805,0.83945,296.83,0.13884,-0.12532,0.03106
0.00017502,0.0022065,0.6062,4.6147,0.91889,296.81,0.15832,-0.13045,0.017271
0.00017579,0.0022026,0.60434,4.6117,0.87217,296.82,0.14616,-0.12457,0.025925
0.00017576,0.0021794,0.66631,4.5071,0.90139,296.8,0.16499,-0.15505,0.018919
0.00017385,0.0022225,0.58306,4.6767,0.94939,296.79,0.15772,-0.12489,0.010227
0.00017267,0.002193,0.59466,4.5532,1,296,0,0,0
0.00017332,0.0022072,0.57054,4.6215,0.94852,296.78,0.15917,-0.12479,0.0094707
0.00017887,0.0022431,0.61662,4.7842,0.80855,296.87,0.12664,-0.10894,0.040401
0.00017777,0.0022405,0.62254,4.763,0.85299,296.85,0.1388,-0.11515,0.034809
0.00017993,0.0022061,0.63533,4.6388,0.74524,296.86,0.11302,-0.11432,0.048014
0.00017867,0.0022042,0.62758,4.6274,0.78257,296.85,0.12362,-0.11803,0.042192
0.0001781,0.0022333,0.58977,4.7545,0.79306,296.86,0.12179,-0.10564,0.037352
0.00018059,0.0022419,0.6153,4.7896,0.7526,296.88,0.11261,-0.10377,0.045272
0.00017553,0.002181,0.63005,4.5313,0.8776,296.81,0.15281,-0.13901,0.022696
0.00017706,0.0021996,0.58545,4.624,0.78678,296.84,0.12237,-0.10966,0.035384
0.00017687,0.0022186,0.5962,4.683,0.83265,296.84,0.13425,-0.11422,0.032391
0.00017356,0.0021691,0.63186,4.4823,0.9449,296.75,0.17599,-0.14466,0.0028489
0.0001746,0.0021842,0.62804,4.5296,0.92791,296.78,0.16897,-0.14354,0.011864
0.00017473,0.0022169,0.5776,4.6694,0.89919,296.82,0.14799,-0.11896,0.019252
0.00017482,0.0022295,0.58639,4.7142,0.91541,296.82,0.15029,-0.11979,0.01759
0.00017325,0.0022339,0.57576,4.7229,0.9623,296.78,0.15455,-0.12233,0.0074455
0.00017187,0.0022164,0.55066,4.649,1,296,0,0,0
0.00017198,0.0022018,0.55539,4.5975,1,296,0,0,0
0.00017912,0.0021826,0.6664,4.5422,0.7615,296.85,0.11496,-0.13428,0.047798
0.00017914,0.0021858,0.63499,4.5683,0.73508,296.85,0.10913,-0.11865,0.046491
0.00018153,0.0022123,0.61994,4.6811,0.68545,296.88,0.097626,-0.10166,0.049032
0.0001785,0.0022114,0.60639,4.6631,0.77361,296.86,0.11976,-0.11007,0.040985
0.00017695,0.0022152,0.57102,4.686,0.79271,296.85,0.1219,-0.10513,0.033996
0.00017912,0.0022276,0.59151,4.7371,0.75382,296.87,0.11316,-0.10253,0.04103
0.00017995,0.0022215,0.60518,4.7109,0.73522,296.87,0.10943,-0.10335,0.044465
0.00017622,0.0021747,0.6599,4.5038,0.86049,296.81,0.14851,-0.14965,0.026829
0.00017616,0.0021785,0.61114,4.5391,0.81957,296.82,0.1326,-0.12662,0.030846
0.00017672,0.0021661,0.64689,4.4909,0.8058,296.82,0.12721,-0.14226,0.034208
0.00017625,0.0021838,0.57078,4.5762,0.77776,296.83,0.11899,-0.10802,0.033128
0.00017341,0.0021898,0.57124,4.5696,0.92239,296.78,0.15677,-0.12367,0.010998
0.00017471,0.0021853,0.58546,4.5611,0.87098,296.81,0.14526,-0.1233,0.020627
0.00017248,0.0021573,0.65388,4.4473,1,296,0,0,0
0.00017273,0.0021754,0.58137,4.5199,0.94417,296.75,0.16518,-0.1278,0.004358
0.00017462,0.0021587,0.64943,4.4626,0.88715,296.79,0.15518,-0.15194,0.010923
0.00017555,0.0022245,0.57871,4.7054,0.86959,296.83,0.14052,-0.11445,0.024459
0.0001717,0.0022315,0.54924,4.7078,1,296,0,0,0
0.00017722,0.0021745,0.59719,4.5421,0.75105,296.83,0.11208,-0.11323,0.038236
0.00017566,0.0021536,0.66119,4.45,0.83674,296.8,0.13403,-0.15755,0.023571
0.00018147,0.002178,0.65351,4.5526,0.65139,296.87,0.086408,-0.11225,0.052387
0.00017975,0.0021754,0.64041,4.5398,0.69603,296.85,0.097159,-0.11675,0.048854
0.00018071,0.0021895,0.63659,4.5903,0.6853,296.87,0.096589,-0.11008,0.049881
0.00017725,0.0022297,0.59518,4.7301,0.82798,296.85,0.13133,-0.11124,0.033852
0.0001835,0.0022234,0.63935,4.7224,0.66722,296.89,0.09293,-0.10169,0.053017
0.0001788,0.0021965,0.59732,4.62,0.72695,296.85,0.10785,-0.10545,0.042593
0.00018259,0.0022039,0.62738,4.6559,0.64408,296.88,0.088615,-0.099847,0.050742
0.00017807,0.0021917,0.60847,4.5933,0.76093,296.85,0.11685,-0.11419,0.040689
0.00018181,0.0022335,0.60947,4.7664,0.70048,296.89,0.10035,-0.099181,0.04691
0.0001853,0.0022345,0.66254,4.76,0.66133,296.9,0.090074,-0.10247,0.056501
0.00017506,0.002191,0.5597,4.5948,0.82781,296.82,0.13104,-0.11014,0.025864
0.00017369,0.0021955,0.54538,4.6048,0.88115,296.81,0.14212,-0.1124,0.016917
0.0001735,0.0022067,0.55113,4.6363,0.91164,296.8,0.1485,-0.11577,0.013888
0.0001716,0.0021661,0.59061,4.4849,1,296,0,0,0
0.00017246,0.0021511,0.61538,4.4532,0.93989,296.74,0.16898,-0.13345,-0.0034608
0.00017352,0.0021619,0.59774,4.489,0.89878,296.78,0.15302,-0.1313,0.0087267
0.00017747,0.0021592,0.64654,4.4789,0.75922,296.83,0.10961,-0.13772,0.040088
0.00018508,0.002248,0.65768,4.8122,0.68514,296.9,0.095079,-0.10185,0.055488
0.00017935,0.0022133,0.58348,4.6894,0.71817,296.87,0.10492,-0.098881,0.0417
0.00017762,0.0022163,0.55532,4.7032,0.74862,296.86,0.11008,-0.09759,0.035802
0.00017498,0.0021627,0.61981,4.487,0.8509,296.8,0.14047,-0.13692,0.02078
0.00017648,0.0021837,0.5451,4.5896,0.7361,296.84,0.10705,-0.096022,0.034395
0.00017534,0.0022074,0.56481,4.6489,0.84203,296.83,0.13443,-0.11082,0.025807
0.00018842,0.0022447,0.66321,4.8126,0.60922,296.92,0.078072,-0.096172,0.055681
0.00017413,0.0021268,0.6427,4.4018,0.82344,296.78,0.1149,-0.15847,0.015422
0.0001806,0.0021625,0.65165,4.5046,0.64628,296.86,0.082476,-0.11501,0.050536
0.00017917,0.0021594,0.64786,4.4885,0.69125,296.84,0.091112,-0.12395,0.048102
0.00018197,0.0021879,0.63135,4.5977,0.6338,296.88,0.085662,-0.10164,0.050629
0.00017744,0.0021746,0.56794,4.5583,0.70845,296.84,0.10071,-0.097983,0.039027
0.00018074,0.0022185,0.58624,4.7166,0.68407,296.88,0.096945,-0.095379,0.043801
0.00018306,0.0022109,0.60091,4.6971,0.61647,296.89,0.083361,-0.0914,0.047278
0.00017904,0.0022032,0.56393,4.662,0.69031,296.86,0.098069,-0.093111,0.040276
0.00017693,0.002202,0.54634,4.6518,0.74606,296.85,0.10958,-0.096368,0.034301
0.00018013,0.0021918,0.59358,4.6167,0.66604,296.87,0.093223,-0.097235,0.045215
0.00017884,0.0022245,0.55434,4.7433,0.7154,296.87,0.10204,-0.093847,0.037851
0.0001737,0.0021637,0.56639,4.5094,0.85764,296.79,0.13666,-0.11794,0.016566
0.00017514,0.0021559,0.58549,4.4883,0.79297,296.81,0.11887,-0.11946,0.027451
0.00017458,0.00217,0.54583,4.5387,0.801,296.81,0.12104,-0.10499,0.02558
0.00017135,0.002145,0.5666,4.4613,0.93672,296.74,0.15454,-0.11537,-0.0043634
0.00017032,0.0021313,0.60164,4.4273,1,296,0,0,0
0.00017324,0.0021401,0.60832,4.4401,0.8693,296.77,0.1372,-0.13678,0.0052818
0.00018692,0.0022304,0.64298,4.7658,0.59598,296.91,0.077415,-0.093896,0.052649
0.00017552,0.0021443,0.61126,4.4512,0.7766,296.8,0.11096,-0.13065,0.029281
0.0001788,0.0021748,0.57489,4.5646,0.66177,296.85,0.090704,-0.092802,0.042136
0.00018351,0.0022278,0.60512,4.7571,0.64025,296.9,0.086887,-0.093433,0.047506
0.00018423,0.0021965,0.64966,4.6322,0.5982,296.89,0.078368,-0.09925,0.053708
0.00018277,0.0022393,0.59897,4.8006,0.67184,296.89,0.092602,-0.094866,0.046222
0.00017102,0.0021158,0.61039,4.4049,0.91412,296.73,0.13614,-0.12886,-0.019625
0.00017174,0.002139,0.56033,4.4543,0.89703,296.76,0.13819,-0.11596,-0.0005805
0.00017668,0.0021508,0.6052,4.4745,0.735,296.82,0.10146,-0.11936,0.037267
0.00017763,0.0021629,0.59022,4.5167,0.70213,296.83,0.09808,-0.10527,0.040856
0.0001761,0.0021252,0.6192,4.4132,0.71491,296.8,0.081986,-0.12738,0.035089
0.00017416,0.0021206,0.60815,4.4034,0.77921,296.78,0.097919,-0.13625,0.02303
0.00017336,0.0021326,0.58591,4.4342,0.82481,296.78,0.11744,-0.12663,0.013926
0.00017898,0.0021592,0.58052,4.5207,0.62835,296.85,0.08207,-0.08944,0.042708
0.0001815,0.0021719,0.62756,4.5493,0.61083,296.87,0.079604,-0.098873,0.049359
0.00017871,0.0021502,0.60887,4.4826,0.64978,296.84,0.083176,-0.10335,0.04448
0.00018116,0.0021936,0.57932,4.6377,0.61823,296.88,0.083792,-0.088183,0.044432
0.00017528,0.0021544,0.54718,4.502,0.74269,296.81,0.10314,-0.098378,0.031354
0.00016654,0.0020654,0.63769,4.3826,1,296,0,0,0
0.00016969,0.0021006,0.62705,4.3901,0.94156,296.7,0.13708,-0.11518,-0.025306
0.00016951,0.0021131,0.57595,4.4151,0.95567,296.69,0.14427,-0.094887,-0.015475
0.0001693,0.0021269,0.5482,4.4369,1,296,0,0,0
0.00016409,0.0020189,0.64402,4.3614,0.95314,296.63,0.0078703,-0.083616,-0.052151
0.00018528,0.0022174,0.60526,4.7318,0.57329,296.91,0.074657,-0.087513,0.047366
0.00018566,0.0022341,0.6054,4.7926,0.59866,296.91,0.078169,-0.089699,0.047434
0.00017757,0.002143,0.61234,4.4568,0.68555,296.82,0.086648,-0.11402,0.042021
0.00017153,0.0021074,0.60298,4.3908,0.86156,296.75,0.11247,-0.13631,-0.01008
0.00017881,0.0021256,0.65256,4.4139,0.6298,296.83,0.061381,-0.11997,0.041218
0.00018047,0.002154,0.61579,4.5013,0.59604,296.85,0.074643,-0.093714,0.045773
0.00018305,0.0021818,0.63058,4.5883,0.58319,296.88,0.07592,-0.094168,0.050625
0.00018362,0.0021978,0.60255,4.6571,0.57331,296.89,0.075504,-0.087187,0.047204
0.00018044,0.0021796,0.58827,4.5837,0.62451,296.86,0.084244,-0.091203,0.045103
0.00018184,0.0021815,0.5891,4.6002,0.57987,296.88,0.076356,-0.08468,0.045178
0.00016946,0.0021106,0.53919,4.4199,0.92466,296.72,0.12094,-0.096801,-0.014285
0.00017077,0.0021084,0.56322,4.4051,0.87154,296.74,0.1105,-0.11609,-0.010574
0.00018842,0.0022398,0.61944,4.8196,0.56163,296.92,0.07074,-0.08791,0.048591
0.00017636,0.0021122,0.60767,4.3978,0.66118,296.8,0.063938,-0.10932,0.033814
0.00017377,0.0021253,0.56039,4.4292,0.76624,296.78,0.097311,-0.10926,0.024203
0.00017235,0.0020901,0.61567,4.3559,0.7923,296.75,0.075187,-0.15075,0.012669
0.00017536,0.0021309,0.57687,4.4371,0.7208,296.8,0.090561,-0.10856,0.032516
0.00018277,0.0021658,0.64603,4.5339,0.5683,296.87,0.070634,-0.096488,0.050872
0.00018049,0.0021677,0.58267,4.5527,0.59108,296.86,0.076833,-0.084104,0.043882
0.00018298,0.0022345,0.57482,4.796,0.63316,296.9,0.084548,-0.089154,0.043367
0.00016521,0.0020495,0.578,4.3811,1,296,0,0,0
0.00016642,0.0020472,0.61181,4.3632,0.92458,296.68,0.051117,-0.10596,-0.057334
0.00017543,0.0020983,0.62676,4.3679,0.68386,296.78,0.052991,-0.12686,0.027209
0.00017815,0.0021333,0.61603,4.4395,0.64261,296.82,0.073513,-0.10668,0.041544
0.00017702,0.0021452,0.56825,4.4796,0.66704,296.82,0.085909,-0.093035,0.039164
0.00017308,0.0020857,0.60224,4.3548,0.74062,296.76,0.057077,-0.13139,0.019231
0.00017282,0.0020949,0.55549,4.3806,0.73919,296.76,0.070638,-0.10433,0.022327
0.00017189,0.0020945,0.56559,4.3773,0.7889,296.75,0.081273,-0.11894,0.012149
0.00017809,0.0021375,0.58258,4.4627,0.62026,296.83,0.074488,-0.087959,0.04054
0.00018173,0.0021396,0.62951,4.473,0.52376,296.86,0.061082,-0.082192,0.042653
0.00015944,0.0019515,0.5808,4.3465,0.94945,296.58,-0.12326,-0.042984,-0.046057
0.00016765,0.0020639,0.56561,4.3711,0.90009,296.7,0.064767,-0.10123,-0.03587
0.0001495,0.0018031,0.64065,4.3099,0.94807,296.5,-0.43702,-0.035407,-0.077806
0.00014997,0.0018205,0.61096,4.3287,1,296,0,0,0
0.00017411,0.0020913,0.58626,4.3685,0.69541,296.77,0.05583,-0.10992,0.025346
0.00017654,0.0021274,0.57399,4.4366,0.6571,296.81,0.0761,-0.093218,0.037251
0.00016804,0.0020341,0.62089,4.3162,0.83766,296.7,0.020224,-0.16657,-0.014473
0.00016966,0.0020362,0.60358,4.3119,0.77235,296.71,0.0025126,-0.1434,0.00013842
0.00016951,0.002077,0.55809,4.3684,0.84889,296.72,0.076403,-0.11863,-0.015652
0.00018059,0.0021252,0.64399,4.4302,0.54815,296.84,0.056685,-0.09317,0.040236
0.00017893,0.0021258,0.60815,4.435,0.58482,296.83,0.06315,-0.088813,0.039582
0.00017845,0.0021432,0.55371,4.4902,0.58726,296.84,0.07111,-0.073033,0.038576
0.0001814,0.0021579,0.6001,4.5261,0.55356,296.86,0.069419,-0.081368,0.044127
0.00016476,0.0020087,0.61278,4.3337,0.89315,296.66,-0.012106,-0.13155,-0.056828
0.00017575,0.0020828,0.63231,4.3528,0.63607,296.78,0.028666,-0.11786,0.018575
0.00017347,0.0020703,0.63644,4.3332,0.70578,296.75,0.019723,-0.14122,0.012691
0.00015616,0.0018739,0.6322,4.2869,0.89804,296.56,-0.27158,-0.13263,-0.05117
0.00017577,0.0020907,0.5803,4.3763,0.61409,296.78,0.046777,-0.083045,0.026945
0.00017243,0.0020472,0.58894,4.3264,0.66893,296.73,0.0010978,-0.10543,0.00374
0.00016902,0.0020326,0.55462,4.3192,0.77261,296.7,0.0078734,-0.11373,-0.00049488
0.00017473,0.0021091,0.55482,4.4047,0.68162,296.78,0.070718,-0.090464,0.031199
0.00017738,0.0020932,0.61684,4.3762,0.58026,296.8,0.040341,-0.091293,0.025742
0.00018301,0.0021565,0.63391,4.5192,0.52241,296.87,0.064008,-0.084671,0.046777
0.00017959,0.0021336,0.58201,4.4653,0.54847,296.84,0.063548,-0.072425,0.038527
0.00018069,0.0021667,0.5559,4.5646,0.55075,296.86,0.070302,-0.072365,0.04016
0.00015071,0.0018282,0.55343,4.3297,1,296,0,0,0
0.00013468,0.0015882,0.64581,4.2755,1,296,0,0,0
0.00017235,0.0020226,0.63322,4.3049,0.63372,296.72,-0.053677,-0.12091,-0.02972
0.00017629,0.002114,0.55521,4.4188,0.62082,296.8,0.064256,-0.075747,0.034306
0.00016936,0.0020546,0.57641,4.3346,0.81429,296.71,0.048467,-0.1342,-0.0075889
0.00016602,0.0019633,0.63948,4.2764,0.75083,296.63,-0.16403,-0.15059,-0.036475
0.00016425,0.0019545,0.62434,4.2735,0.80562,296.62,-0.14004,-0.16147,-0.010839
0.00017026,0.002034,0.57702,4.3152,0.73022,296.71,-0.0065724,-0.11566,0.00072394
0.00017906,0.002091,0.64253,4.3748,0.5233,296.81,0.035929,-0.084177,0.02128
0.00017997,0.002149,0.56167,4.5105,0.54584,296.85,0.066959,-0.069041,0.038916
0.00017731,0.0021087,0.55546,4.4172,0.56352,296.81,0.05501,-0.061829,0.031168
0.00013473,0.0015779,0.58897,4.2765,1,296,0,0,0
0.00014449,0.001722,0.57394,4.2967,0.95595,296.43,-0.59379,-0.014447,-0.048688
0.0001319,0.0014675,0.64834,4.224,0.94409,296.2,-1.2396,-0.030674,0.053264
0.00016209,0.0019661,0.56216,4.3189,0.88565,296.62,-0.088999,-0.10788,-0.061441
0.00016701,0.0019439,0.62199,4.2731,0.66787,296.62,-0.19034,-0.12946,-0.092817
0.00016849,0.0019869,0.63688,4.2883,0.70751,296.67,-0.1261,-0.13607,-0.044169
0.00017393,0.0020312,0.6396,4.3146,0.59066,296.73,-0.0385,-0.10869,-0.026727
0.00015078,0.0017144,0.6498,4.224,0.79008,296.35,-0.72688,-0.15113,-0.15055
0.00015969,0.0018999,0.60163,4.2695,0.8552,296.57,-0.2044,-0.15398,-0.02268
0.00016477,0.0019688,0.55788,4.2903,0.8127,296.63,-0.078772,-0.1246,-0.021811
0.00015056,0.0017192,0.62742,4.224,0.83928,296.37,-0.66552,-0.15974,-0.033518
0.00016419,0.0019357,0.56678,4.2713,0.76955,296.6,-0.1621,-0.11427,-0.03428
0.00017877,0.0021045,0.60312,4.4017,0.53569,296.81,0.049851,-0.072007,0.030238
0.00017627,0.002057,0.63443,4.3352,0.55144,296.77,0.0043376,-0.089897,-0.0037141
0.00018161,0.0021567,0.57635,4.5359,0.51551,296.87,0.064289,-0.069666,0.040217
0.00018155,0.0021405,0.59171,4.4905,0.49349,296.86,0.059468,-0.065539,0.03812
0.00018016,0.0021185,0.58825,4.4391,0.49323,296.83,0.053657,-0.059426,0.031739
0.00018165,0.0021125,0.6367,4.4225,0.46044,296.84,0.048877,-0.065575,0.029808
0.00013331,0.001476,0.58946,4.224,0.94596,296.21,-1.1835,-0.050541,0.02696
0.00015052,0.0017882,0.58377,4.2769,0.91025,296.48,-0.44483,-0.10033,-0.073735
0.0001539,0.0017077,0.65224,4.224,0.68759,296.34,-0.69052,-0.15524,-0.36323
0.0001742,0.0020492,0.59202,4.3317,0.59528,296.74,0.0050123,-0.081269,0.0018709
0.0001454,0.0016439,0.60951,4.224,0.89195,296.32,-0.79476,-0.13123,0.01887
0.0001656,0.0019407,0.59306,4.2715,0.71826,296.61,-0.18268,-0.12179,-0.059642
0.00017598,0.0020698,0.57932,4.357,0.55526,296.77,0.02908,-0.061544,0.012878
0.00012528,0.0013723,0.62647,4.224,1,296,0,0,0
0.00015735,0.0017337,0.62144,4.224,0.63279,296.38,-0.57569,-0.14721,-0.36238
0.00016868,0.0019451,0.61784,4.2764,0.59827,296.63,-0.16532,-0.099606,-0.10932
0.00015408,0.0017308,0.62209,4.224,0.73711,296.37,-0.66552,-0.1428,-0.22273
0.00016991,0.0019812,0.57491,4.2913,0.61984,296.66,-0.088832,-0.084322,-0.046362
0.00015382,0.0017371,0.5958,4.224,0.7875,296.38,-0.62066,-0.13521,-0.11882
0.00015248,0.0017265,0.57325,4.224,0.83967,296.38,-0.58877,-0.14871,-0.044914
0.00014186,0.0014209,0.65607,4.1734,0.85475,296.05,-1.2913,-0.13124,-0.06657
0.00017982,0.0020777,0.66005,4.3624,0.4685,296.81,0.028402,-0.072996,0.0073251
0.00017836,0.0020839,0.59675,4.3761,0.4951,296.8,0.038552,-0.054209,0.016877
0.00017642,0.0020342,0.65552,4.3189,0.4996,296.75,-0.01687,-0.08338,-0.035166
0.00017562,0.0020445,0.58232,4.3333,0.51246,296.75,0.008999,-0.046814,-0.0087712
0.00012644,0.0013856,0.56841,4.224,1,296,0,0,0
0.00015957,0.0018996,0.54741,4.2763,0.85739,296.57,-0.18861,-0.13152,-0.043956
0.00015075,0.0015228,0.62199,4.1727,0.66787,296.13,-0.95127,-0.19894,-0.54574
0.00015778,0.0017306,0.64545,4.224,0.58315,296.38,-0.54996,-0.15204,-0.45107
0.00015716,0.0017533,0.59228,4.224,0.68323,296.39,-0.5697,-0.13965,-0.25822
0.00017137,0.0019747,0.62758,4.29,0.55548,296.67,-0.10508,-0.090278,-0.097199
0.00014806,0.0014734,0.63961,4.1717,0.7509,296.09,-1.1128,-0.14512,-0.39371
0.00016688,0.0019414,0.56175,4.2725,0.66459,296.61,-0.15528,-0.095075,-0.065459
0.00012844,0.0012989,0.61616,4.1783,0.95493,296.06,-1.5607,-0.11811,0.083921
0.00014576,0.0016408,0.55232,4.224,0.89284,296.33,-0.77432,-0.13097,-0.0041405
0.00014519,0.0014702,0.62434,4.1745,0.80562,296.09,-1.181,-0.14799,-0.20399
0.00015668,0.0017594,0.5648,4.224,0.73445,296.4,-0.55503,-0.12153,-0.17197
0.00017589,0.002076,0.5351,4.3698,0.53844,296.77,0.03416,-0.040316,0.018541
0.00017816,0.0020902,0.55421,4.3934,0.47985,296.8,0.040793,-0.037322,0.017772
0.00018083,0.0021117,0.58005,4.4349,0.43546,296.84,0.047332,-0.043451,0.024162
0.00012415,0.0012185,0.64463,4.1717,1,296,0,0,0
0.00012535,0.0012373,0.5876,4.1721,1,296,0,0,0
0.00016893,0.0019158,0.64306,4.2656,0.51975,296.61,-0.18303,-0.097566,-0.19787
0.00016982,0.0019464,0.58511,4.2765,0.54425,296.63,-0.1223,-0.067404,-0.10662
0.00014475,0.0014929,0.60163,4.1785,0.8552,296.14,-1.1163,-0.1472,-0.0385
0.00014259,0.0013337,0.62904,4.1447,0.91635,296.08,-1.313,-0.1466,0.052973
0.00017722,0.0020482,0.61481,4.3363,0.47119,296.77,0.01337,-0.049764,-0.013975
0.00018125,0.0020918,0.64828,4.3882,0.43258,296.83,0.040783,-0.057304,0.016211
0.00017952,0.0020856,0.59888,4.3839,0.44739,296.81,0.039009,-0.042233,0.012819
0.00012967,0.00133,0.56044,4.1831,0.95768,296.08,-1.4894,-0.11552,0.05172
0.00013896,0.0014146,0.58377,4.1711,0.91025,296.11,-1.2796,-0.14925,0.057002
0.00015123,0.001545,0.59306,4.1737,0.71826,296.16,-0.94974,-0.18289,-0.38433
0.00015398,0.0015914,0.56175,4.1728,0.66459,296.21,-0.80595,-0.21028,-0.40546
0.00015368,0.001569,0.61784,4.1716,0.59827,296.19,-0.77237,-0.22491,-0.59269
0.00016099,0.0017802,0.58663,4.224,0.57886,296.43,-0.42998,-0.12839,-0.31117
0.00016022,0.0017799,0.56001,4.224,0.62946,296.43,-0.45073,-0.12424,-0.25045
0.00014339,0.0012544,0.63068,4.1081,0.95434,296.12,-1.3227,-0.22304,0.029001
0.00015121,0.0015572,0.56678,4.1738,0.76955,296.18,-0.93233,-0.17063,-0.22867
0.00015164,0.0014589,0.60561,4.1532,0.77193,296.09,-1.0677,-0.15408,-0.29959
0.00017701,0.0020559,0.56668,4.3479,0.46244,296.77,0.020618,-0.026731,-0.0042724
0.00017266,0.0019778,0.60531,4.2906,0.49552,296.68,-0.068049,-0.056621,-0.091702
0.00018141,0.0020987,0.6118,4.4097,0.40745,296.83,0.043371,-0.041388,0.01703
0.00016133,0.0014764,0.63816,4.1237,0.63274,296.12,-0.72365,-0.18637,-0.57846
0.00015626,0.001433,0.63738,4.139,0.70758,296.07,-0.97225,-0.15105,-0.50543
0.00016226,0.0017713,0.65087,4.224,0.49015,296.44,-0.37349,-0.14144,-0.44358
0.00016156,0.0017764,0.61393,4.224,0.53098,296.43,-0.40529,-0.13416,-0.37811
0.00015907,0.0014125,0.62373,4.1227,0.83969,296.1,-0.96764,-0.076815,-0.12619
0.00015007,0.0013931,0.59071,4.1361,0.87687,296.09,-1.1451,-0.12944,-0.023228
0.00013134,0.0011918,0.60696,4.1223,1,296,0,0,0
0.00013672,0.001286,0.58198,4.1376,0.94711,296.06,-1.4363,-0.19418,0.040118
0.00014732,0.0015119,0.54741,4.1717,0.85739,296.17,-1.0187,-0.16585,-0.032225
0.00015207,0.0014592,0.57672,4.1448,0.81713,296.11,-1.0427,-0.15935,-0.14955
0.00017827,0.0020472,0.61314,4.3385,0.41866,296.77,0.018095,-0.031627,-0.019519
0.0001717,0.0019628,0.5559,4.2795,0.48697,296.65,-0.073257,-0.030857,-0.085221
0.00017932,0.0020832,0.56001,4.3871,0.41201,296.81,0.035445,-0.022698,0.006334
0.0001336,0.0012218,0.55138,4.1184,1,296,0,0,0
0.00016074,0.0014771,0.59076,4.1203,0.68454,296.12,-0.79065,-0.1895,-0.4425
0.00015628,0.0015045,0.58876,4.1389,0.63622,296.13,-0.80819,-0.25194,-0.52876
0.00015774,0.0015196,0.62858,4.1386,0.55492,296.15,-0.65781,-0.26441,-0.6587
0.00015559,0.0016013,0.64306,4.179,0.51975,296.23,-0.62383,-0.23985,-0.6685
0.00015886,0.0014628,0.59362,4.1295,0.72897,296.11,-0.88842,-0.1545,-0.37183
0.00016422,0.0018218,0.55478,4.224,0.52293,296.48,-0.29953,-0.090447,-0.24746
0.00017341,0.0014809,0.65534,4.0988,0.76425,296.19,-0.58691,0.014373,-0.2806
0.00016523,0.0014573,0.61028,4.1097,0.76634,296.14,-0.76215,-0.086546,-0.28896
