"Mass_fraction_of_co2","Mass_fraction_of_h2o","Points:0","Points:1","Points:2","Temperature","Velocity:0","Velocity:1","Velocity:2"
0.00046869,0.00065153,0.98615,8.2386,-0.073773,296.2,0.066666,0.02735,-0.10826
0.00028529,0.00045852,0.99321,8.2916,-0.069253,295.88,0.053763,0.040035,-0.10367
0.00014054,0.00033577,0.95657,8.4835,-0.021123,296.02,-0.24845,-0.075567,0.0096701
0.00016348,0.00040383,0.96279,8.5975,0.027982,295.36,-0.068995,0.0030085,0.10079
0.00015672,0.00037963,0.97001,8.543,-0.0089248,295.47,-0.14125,-0.011351,0.080723
0.0001478,0.00042864,0.9,8.7129,0.08371,295.26,0.017014,-0.010637,0.087569
0.00013323,0.00041676,0.94395,8.7431,0.099476,295.21,0.022273,-0.039397,0.13263
8.6781e-05,0.00040341,0.9,8.864,0.21212,295.07,-0.0073367,-0.051073,0.11378
0.00010321,0.00040946,0.9,8.8141,0.18447,295.12,0.0048309,-0.041956,0.11151
0.00014805,0.00041504,0.94981,8.6805,0.088927,295.26,-0.0061537,-0.023263,0.12645
0.00014059,0.00030579,0.96517,8.4236,-0.036604,295.8,-0.2128,-0.11437,-0.10537
0.00014321,0.00032596,0.9509,8.458,-0.046177,296.06,-0.24404,-0.10635,-0.042974
0.0002215,0.00043862,0.9,8.5259,-0.064939,295.55,-0.08524,0.0031008,0.039957
0.00018358,0.00035086,0.9568,8.3629,-0.047749,295.68,-0.031806,-0.11365,-0.044654
6.3183e-05,0.00036082,0.94654,8.8793,0.31729,294.98,-0.16854,-0.12638,0.19067
3.7628e-05,0.00030141,0.95003,8.8963,0.45,296,0,0,0
6.7661e-05,0.00037685,0.9486,8.898,0.26992,294.99,-0.075204,-0.10194,0.20693
0.00011759,0.00041,0.94709,8.7811,0.12959,295.16,0.020783,-0.05674,0.15615
9.8732e-05,0.00038417,0.99297,8.8147,0.1385,295.07,0.014668,-0.13399,0.29438
9.145e-05,0.00039164,0.95781,8.836,0.1952,295.07,-0.0015314,-0.090504,0.21901
0.00010033,0.00040424,0.94704,8.8329,0.15196,295.1,0.023585,-0.068993,0.1773
0.00019609,0.00044256,0.9,8.6071,-0.010496,295.42,-0.02387,0.017941,0.056694
0.00023423,0.0004031,0.96587,8.3217,-0.064669,295.8,0.042086,-0.070655,-0.032963
0.00025757,0.00042522,0.92802,8.3327,-0.071048,295.87,0.032818,-0.1592,-0.018176
0.00057017,0.00072986,0.94554,8.244,-0.07884,296.43,0.067193,-0.069046,-0.00096134
0.00016381,0.00041272,0.95592,8.6232,0.039443,295.33,-0.038831,-0.0014649,0.10513
0.00016086,0.00037439,0.94998,8.5174,-0.031075,295.59,-0.16478,-0.020809,0.063136
0.00017636,0.00040866,0.95246,8.5749,-0.023584,295.4,-0.067352,0.0089814,0.072645
0.00017592,0.00039915,0.94895,8.5478,-0.041731,295.44,-0.097981,0.0052353,0.066899
0.00015349,0.00035363,0.95069,8.4922,-0.055523,295.78,-0.20393,-0.048743,0.026116
0.00013907,0.00041232,0.9656,8.7157,0.085797,295.22,0.013295,-0.050447,0.15053
0.00015423,0.00040497,0.98118,8.639,0.046995,295.28,-0.029082,-0.034455,0.13775
0.00015149,0.00041062,0.97248,8.6652,0.060332,295.27,-0.0093284,-0.037147,0.13938
0.0001648,0.00033089,0.95708,8.3967,-0.062826,295.7,-0.1277,-0.115,-0.09561
0.0002326,0.00042778,0.9,8.4674,-0.080797,295.73,-0.12972,-0.055669,0.006083
5.2316e-05,0.0003536,0.9,8.9119,0.35758,294.98,-0.29349,-0.1174,0.093996
3.4486e-05,0.00029545,1,8.9272,0.45,296,0,0,0
4.6588e-05,0.00032803,0.98426,8.9183,0.36528,294.95,-0.2829,-0.17788,0.2224
7.0232e-05,0.00037796,0.9693,8.9008,0.23141,294.99,-0.02891,-0.11051,0.26219
0.00011785,0.00040853,0.96572,8.7917,0.097608,295.15,0.033422,-0.073572,0.17957
8.3362e-05,0.00037454,0.99686,8.8643,0.15057,295.02,0.013584,-0.14228,0.35062
7.4209e-05,0.00036397,1.0004,8.8771,0.19357,294.98,-0.0072321,-0.15512,0.38132
0.00060804,0.00074596,0.9,8.272,-0.083444,305.49,0,0,0
0.00035417,0.0005163,0.95264,8.3006,-0.10628,295.92,0.047311,-0.079793,-0.034814
0.0005059,0.00066682,0.95896,8.2633,-0.10849,296.11,0.059605,-0.047615,-0.041945
0.00013608,0.00033379,0.98885,8.4956,-0.058621,295.84,-0.23616,-0.050559,0.037433
0.00016526,0.0004226,0.94466,8.6497,0.03688,295.32,-0.010286,-0.0018573,0.097641
0.00017156,0.00042202,0.94848,8.6306,0.012471,295.34,-0.01933,0.0032008,0.089314
0.0001577,0.00040394,0.98839,8.6291,0.018794,295.29,-0.029431,-0.037394,0.12835
0.00018377,0.00042884,0.93489,8.6148,-0.01732,295.38,-0.021786,0.016153,0.069186
7.1195e-05,0.00039658,0.9,8.9157,0.23926,295.03,-0.033992,-0.062095,0.11825
0.0001426,0.00040904,0.98806,8.7101,0.044513,295.22,0.019157,-0.074801,0.16592
0.00015178,0.00042194,0.94878,8.6968,0.058101,295.27,0.015089,-0.02246,0.11536
0.00014792,0.00031827,0.95708,8.4311,-0.073811,295.87,-0.21439,-0.10582,-0.10878
0.00029519,0.00046717,0.9,8.4027,-0.10373,295.82,-0.089481,-0.11974,-0.038033
0.00021351,0.00044696,0.9,8.5747,-0.0528,295.46,-0.038457,0.021877,0.046279
0.00020148,0.00036801,0.95552,8.3672,-0.083103,295.71,-0.049691,-0.10396,-0.071615
0.00041366,0.00057042,0.9,8.3349,-0.097732,296.02,0.019028,-0.14033,-0.028874
4.2585e-05,0.00032247,0.9,8.905,0.40855,295.03,-0.48861,-0.15323,0.05796
5.3137e-05,0.00035696,0.94806,8.9291,0.32814,294.97,-0.20041,-0.12176,0.17939
3.9191e-05,0.00031782,0.94001,8.9364,0.40718,295.04,-0.46357,-0.14593,0.088538
3.7088e-05,0.00031254,0.98332,8.9564,0.40208,295.04,-0.38526,-0.1532,0.15763
5.485e-05,0.00035134,0.99177,8.9289,0.29125,294.94,-0.1082,-0.14348,0.33041
4.624e-05,0.00033315,1.0045,8.9455,0.33307,294.94,-0.17885,-0.16954,0.33857
0.00012802,0.00040751,0.97914,8.7579,0.074212,295.18,0.029236,-0.081091,0.1842
0.00010533,0.00039661,0.9784,8.8182,0.11024,295.1,0.02738,-0.10512,0.2341
0.00024848,0.00041506,0.9678,8.3343,-0.097711,295.76,0.010119,-0.057599,-0.06287
0.00015,0.00036643,0.98576,8.5311,-0.044326,295.41,-0.1528,-0.027611,0.092887
0.00017851,0.00044227,0.9,8.6638,0.0070996,295.35,0.01304,0.0086148,0.065329
0.00016754,0.00040798,0.97444,8.6077,-0.010596,295.33,-0.038578,-0.010464,0.095308
0.00015769,0.000385,0.99159,8.5659,-0.030213,295.32,-0.090014,-0.027553,0.097707
0.00014134,0.00043359,0.9,8.7627,0.048162,295.24,0.049911,-0.015737,0.081687
0.00014485,0.00042294,0.94996,8.7296,0.053246,295.24,0.03137,-0.032779,0.12026
0.00011965,0.00041973,0.92723,8.8001,0.10114,295.17,0.042439,-0.039319,0.11969
8.3907e-05,0.00039708,0.94945,8.881,0.18131,295.05,0.014569,-0.077801,0.19768
9.5294e-05,0.00041415,0.9,8.864,0.15241,295.1,0.034704,-0.042026,0.10838
0.00014429,0.00032928,0.95403,8.4669,-0.080932,295.91,-0.23829,-0.076217,-0.036725
0.00016067,0.0003625,0.95062,8.5029,-0.088524,295.59,-0.17498,-0.02323,0.044301
0.00016981,0.0003836,0.95132,8.5276,-0.067221,295.47,-0.13055,-0.0039632,0.06602
0.00018634,0.00040939,0.9454,8.5587,-0.075379,295.41,-0.069311,0.017603,0.06023
3.6282e-05,0.00030785,0.9,8.924,0.45,296,0,0,0
5.9085e-05,0.00037999,0.94965,8.9501,0.25888,294.98,-0.058029,-0.092214,0.20819
0.00012858,0.00042183,0.9421,8.7841,0.068176,295.19,0.047879,-0.041183,0.1255
9.7124e-05,0.00039675,0.97289,8.8459,0.12515,295.08,0.026908,-0.098302,0.23324
0.00040302,0.00057117,0.99009,8.2919,-0.15653,295.86,0.018524,0.044971,-0.15625
0.00016017,0.00042506,0.94878,8.6805,0.032565,295.29,0.013526,-0.014243,0.10413
0.00016402,0.00042038,0.96494,8.6595,0.012349,295.3,0.0029025,-0.019133,0.10566
0.00018283,0.00042034,0.95316,8.6013,-0.045719,295.37,-0.027964,0.011491,0.067501
0.00016696,0.00039476,0.98712,8.5792,-0.06557,295.31,-0.055037,-0.021538,0.084784
0.00016004,0.00043832,0.9,8.7131,0.027865,295.29,0.035062,-0.0033742,0.074153
0.00012247,0.00042853,0.9,8.8134,0.069222,295.18,0.058273,-0.026635,0.089949
7.9231e-05,0.00040918,0.9,8.915,0.17939,295.05,0.023594,-0.048377,0.11191
0.00012852,0.00039656,1.003,8.7381,0.058667,295.17,0.021353,-0.12107,0.22567
0.00015208,0.00041202,0.98548,8.6836,0.023963,295.25,0.011989,-0.058955,0.14362
0.00016538,0.0003297,0.96579,8.4026,-0.10369,295.7,-0.15911,-0.083982,-0.13998
0.00014808,0.00032069,0.95599,8.4437,-0.10841,295.85,-0.23176,-0.082982,-0.1077
0.00023283,0.00043938,0.9,8.5155,-0.11983,295.52,-0.095525,0.0085154,0.029033
0.00022676,0.00045349,0.9,8.5754,-0.1084,295.45,-0.028875,0.03284,0.035988
0.00022259,0.00038746,0.95574,8.3642,-0.11796,295.71,-0.056503,-0.09565,-0.088601
5.0019e-05,0.00036838,0.9,8.9612,0.32807,294.99,-0.20535,-0.088521,0.10235
4.0128e-05,0.0003338,0.9,8.9586,0.39282,295.05,-0.43559,-0.11226,0.065631
4.1719e-05,0.0003387,0.95727,8.9704,0.36664,294.99,-0.3016,-0.13177,0.1738
3.3532e-05,0.00030272,0.94996,8.9556,0.45,296,0,0,0
3.0941e-05,0.00029872,0.99996,8.9863,0.45,296,0,0,0
6.8366e-05,0.00039086,0.95015,8.9328,0.20848,295,-0.003376,-0.084429,0.20907
5.0956e-05,0.00034591,1.0147,8.9643,0.23907,294.92,-0.038067,-0.15682,0.45356
7.6623e-05,0.0003846,0.98055,8.9035,0.16058,295.01,0.020107,-0.11018,0.2906
0.00012339,0.00040973,0.97947,8.7923,0.047912,295.16,0.046372,-0.084004,0.1831
9.2218e-05,0.0004074,0.9482,8.8803,0.12147,295.08,0.044197,-0.068496,0.17401
8.2881e-05,0.00038458,0.9869,8.8895,0.12146,295.02,0.028171,-0.12158,0.30342
0.00010529,0.00039368,0.99179,8.8307,0.06834,295.09,0.036869,-0.12192,0.25642
0.00020982,0.00045432,0.9,8.6221,-0.073861,295.41,0.0058533,0.026371,0.043432
0.00032029,0.00048137,0.94754,8.3282,-0.12927,295.8,0.0061772,-0.10103,-0.055295
0.00072476,0.00084877,0.9,8.2948,-0.13768,296.12,0.02802,-0.12277,-0.015913
0.00032462,0.00049035,0.97864,8.3132,-0.13168,295.81,0.017783,0.0011066,-0.10262
0.00019123,0.0004509,0.9,8.6661,-0.046944,295.36,0.029416,0.015401,0.052686
0.00017383,0.00042556,0.95661,8.6457,-0.01678,295.33,0.0029543,-0.0048925,0.084678
0.00016217,0.00038095,0.97758,8.5478,-0.072156,295.35,-0.10251,-0.009065,0.082421
0.0001818,0.0004278,0.95316,8.6318,-0.043767,295.35,0.00085607,0.0059873,0.070029
0.00010366,0.00042303,0.9,8.864,0.092589,295.13,0.060523,-0.036331,0.097239
5.7005e-05,0.00038968,0.9,8.9673,0.26757,295,-0.074055,-0.067166,0.1168
6.3842e-05,0.00040344,0.9,8.9678,0.20679,295.01,0.00095073,-0.058205,0.11732
0.0001524,0.00034173,0.95062,8.4813,-0.11377,295.67,-0.21528,-0.047932,0.0020637
0.00024207,0.00042754,0.9,8.4611,-0.14069,295.65,-0.14133,-0.05099,-0.018003
0.00017454,0.00038814,0.95375,8.5389,-0.097724,295.4,-0.10587,0.0086905,0.066058
0.00019169,0.00042354,0.9454,8.5907,-0.078353,295.38,-0.027774,0.022122,0.055328
3.176e-05,0.00031564,0.98327,9.0156,0.40221,295.14,-0.38442,-0.10137,0.14772
3.9041e-05,0.00032835,0.99923,8.9861,0.35558,294.99,-0.23226,-0.14984,0.29583
3.4602e-05,0.00031954,0.94115,8.9853,0.40878,295.1,-0.46664,-0.10831,0.085828
4.9004e-05,0.00035905,0.97865,8.974,0.29448,294.95,-0.11545,-0.12241,0.28211
0.00011073,0.00041277,0.95392,8.8279,0.092097,295.13,0.047962,-0.06348,0.16085
0.00014319,0.00042187,0.96603,8.7466,0.02417,295.23,0.044236,-0.048263,0.12852
9.9042e-05,0.00040666,0.96334,8.8641,0.091413,295.09,0.047869,-0.078878,0.19055
0.00062654,0.00077783,0.94814,8.2626,-0.14476,296.05,0.044414,-0.060062,-0.045483
0.00043665,0.00059284,0.94897,8.2968,-0.13871,295.9,0.036681,-0.082445,-0.043011
0.00016248,0.00042981,0.95023,8.6974,0.0027264,295.29,0.031187,-0.016888,0.094426
0.00015613,0.00043244,0.94465,8.7308,-0.0020264,295.27,0.04899,-0.020603,0.092423
0.00013209,0.00043602,0.9,8.8137,0.01236,295.21,0.075535,-0.019881,0.077443
7.5683e-05,0.00040171,0.94882,8.9315,0.14992,295.03,0.035476,-0.073545,0.19301
0.00014992,0.00041516,0.98654,8.7115,0.005175,295.24,0.029351,-0.067678,0.14002
0.00046157,0.00061052,0.9,8.3549,-0.15241,295.83,-0.038461,-0.12735,-0.047173
0.00019514,0.00035957,0.95628,8.3897,-0.14275,295.69,-0.13169,-0.093605,-0.13401
0.00015667,0.00032368,0.9564,8.4251,-0.13884,295.78,-0.21702,-0.088543,-0.14755
0.00015374,0.00034558,0.95107,8.4964,-0.14562,295.47,-0.19983,-0.024112,0.031066
0.00017524,0.00037827,0.94381,8.5277,-0.15081,295.37,-0.12918,0.011713,0.056124
0.00018676,0.00040934,0.95397,8.574,-0.1106,295.36,-0.046224,0.021817,0.056451
4.4167e-05,0.00035859,0.94991,8.9926,0.32683,294.98,-0.19113,-0.10795,0.19088
5.4223e-05,0.00037593,0.97345,8.9797,0.23654,294.96,-0.034627,-0.1037,0.28205
0.00013759,0.00042677,0.95086,8.7801,0.017788,295.21,0.060303,-0.040836,0.11455
0.00011937,0.00042378,0.94096,8.8313,0.04088,295.16,0.065608,-0.045791,0.12215
6.9793e-05,0.000367,1.0052,8.9241,0.12862,294.96,0.020942,-0.15093,0.39517
0.00022305,0.00038774,0.98727,8.3639,-0.13948,295.65,-0.069203,0.003148,-0.15705
0.0010172,0.0011297,0.9,8.2539,-0.17775,296.14,0.016668,-0.087317,-0.0089146
0.0003788,0.00054642,0.99002,8.3093,-0.19662,295.77,-0.010413,0.042074,-0.17453
0.00061421,0.00077785,0.96288,8.2576,-0.19363,295.97,0.017011,-0.01426,-0.10428
0.00038126,0.00053953,0.95047,8.3203,-0.16153,295.81,0.0010847,-0.076172,-0.070297
0.00017234,0.00043445,0.94417,8.6817,-0.02221,295.31,0.030209,-0.0038061,0.077627
0.00017156,0.00044645,0.9,8.7152,-0.026786,295.31,0.051112,0.0034417,0.06166
0.00016191,0.00041924,0.98043,8.6789,-0.015192,295.28,0.021259,-0.041738,0.10978
0.00018228,0.00042066,0.9661,8.6184,-0.073289,295.34,-0.0045834,0.0032896,0.065342
0.00016208,0.00038359,0.99315,8.5643,-0.08842,295.3,-0.071795,-0.031365,0.090199
0.0001518,0.0004413,0.9,8.764,-0.0071588,295.26,0.066241,-0.0085943,0.069243
7.1474e-05,0.00041433,0.9,8.9636,0.14557,295.03,0.047289,-0.049321,0.10814
4.8717e-05,0.00037806,0.95241,9.0025,0.26778,294.97,-0.07042,-0.090719,0.21414
0.00014507,0.0003454,0.97906,8.5122,-0.11829,295.43,-0.18302,-0.026147,0.071113
0.00028974,0.00045727,0.9,8.4115,-0.1721,295.71,-0.13007,-0.10556,-0.071589
0.00014064,0.00031625,0.96886,8.4619,-0.14218,295.71,-0.25268,-0.055861,-0.086519
0.00019858,0.00041466,0.93488,8.5643,-0.14269,295.38,-0.054614,0.03555,0.042713
0.00019316,0.000427,0.95028,8.6104,-0.10338,295.36,-0.0041073,0.020455,0.049331
0.00025976,0.00042294,0.95258,8.3547,-0.15249,295.72,-0.052291,-0.093541,-0.094972
4.0695e-05,0.00035715,0.9,9.0012,0.35279,295.01,-0.29086,-0.090859,0.090182
2.9536e-05,0.00030612,0.94993,9.0151,0.45,296,0,0,0
3.5449e-05,0.00034176,0.95187,9.0243,0.36488,295.04,-0.31062,-0.10347,0.15908
6.4878e-05,0.00038349,0.97715,8.9509,0.17816,294.98,0.011694,-0.10566,0.28549
4.0271e-05,0.00034669,0.998,9.0162,0.30244,294.97,-0.12284,-0.12835,0.35062
6.7706e-05,0.00036821,1.0021,8.9256,0.1593,294.96,0.012412,-0.14544,0.38919
8.3886e-05,0.00041145,0.94506,8.9273,0.090258,295.05,0.059565,-0.06495,0.16295
8.2887e-05,0.00038928,0.98792,8.9123,0.073535,295.02,0.04451,-0.11767,0.28487
9.6777e-05,0.00039061,0.99271,8.8659,0.05357,295.06,0.039359,-0.12724,0.27661
0.00053542,0.00068786,0.94885,8.2867,-0.16998,295.91,0.025989,-0.062751,-0.055511
0.00027926,0.00044497,0.9889,8.3439,-0.17744,295.69,-0.04228,0.022817,-0.16861
0.00017463,0.00042825,0.96311,8.6643,-0.044531,295.32,0.024378,-0.012756,0.079479
0.00018581,0.00043513,0.94917,8.6546,-0.074039,295.34,0.026741,0.007537,0.060039
0.00017225,0.00040312,0.98837,8.6013,-0.088371,295.31,-0.021962,-0.023344,0.076741
0.00017476,0.00041977,0.97763,8.6421,-0.058764,295.31,0.012389,-0.0199,0.080935
4.9642e-05,0.00039916,0.9,9.025,0.23617,294.98,-0.030381,-0.06104,0.11146
4.4904e-05,0.00038082,0.9,9.0153,0.29962,294.98,-0.13711,-0.076178,0.10753
0.00014348,0.00041879,0.98405,8.7595,-0.021154,295.22,0.056191,-0.069213,0.13578
0.00015228,0.00032411,0.94791,8.4455,-0.17066,295.67,-0.23794,-0.078834,-0.1104
0.0002302,0.00042776,0.9,8.5125,-0.17634,295.46,-0.11154,0.011772,0.012927
0.0001646,0.0003769,0.97485,8.553,-0.13333,295.31,-0.091148,-0.00054111,0.073619
0.00021177,0.00044038,0.922,8.5998,-0.13258,295.4,-0.0074339,0.040419,0.034385
3.8453e-05,0.00036044,0.95974,9.0353,0.31657,294.99,-0.16757,-0.099689,0.21366
0.00011072,0.00041012,0.97648,8.8513,0.02285,295.12,0.058863,-0.084785,0.18333
0.00013392,0.00042343,0.96909,8.8004,-0.011657,295.2,0.069256,-0.055113,0.12722
0.00066854,0.00080091,0.9,8.3113,-0.19452,295.89,-0.017642,-0.10768,-0.033855
0.00016079,0.00042698,0.97132,8.7136,-0.030729,295.27,0.04543,-0.035767,0.099816
0.00017539,0.00043772,0.94656,8.6962,-0.057408,295.31,0.047971,-0.0052727,0.069563
0.00019322,0.00043665,0.94512,8.6438,-0.10101,295.36,0.025167,0.017408,0.048057
0.00016568,0.00043861,0.94348,8.7341,-0.055889,295.29,0.065114,-0.012249,0.073496
0.00014791,0.00043516,0.94409,8.7821,-0.037137,295.24,0.077437,-0.025565,0.087158
0.00012901,0.0004308,0.942,8.8298,-0.015007,295.19,0.082666,-0.036136,0.10014
0.00010082,0.00041662,0.94662,8.8796,0.061826,295.11,0.063272,-0.059244,0.14717
0.00022541,0.00038892,0.94884,8.3803,-0.18391,295.68,-0.11949,-0.089784,-0.13835
0.00016829,0.00033253,0.9606,8.4118,-0.1734,295.69,-0.19885,-0.081919,-0.17698
0.00016372,0.00032494,0.99603,8.4172,-0.1649,295.64,-0.20092,-0.014867,-0.23976
0.00020503,0.00036816,0.98922,8.3834,-0.17789,295.61,-0.12207,-0.0014187,-0.20647
0.0002254,0.00040586,0.9,8.464,-0.1992,295.53,-0.16428,-0.043082,-0.04433
0.0001344,0.00032199,0.99529,8.4959,-0.1581,295.44,-0.22733,-0.040668,0.038331
0.00021772,0.00045815,0.9,8.6338,-0.12787,295.4,0.023885,0.035527,0.033341
0.0001534,0.00034533,0.9551,8.5171,-0.19614,295.3,-0.17515,-0.02512,0.054752
0.00014313,0.00034603,0.99534,8.5276,-0.14446,295.27,-0.15532,-0.036111,0.10399
0.00015938,0.00036263,0.96967,8.545,-0.1737,295.28,-0.1172,-0.0080832,0.07176
0.00019453,0.00039744,0.92627,8.5412,-0.18364,295.36,-0.095634,0.025219,0.034201
0.00018697,0.00040998,0.96125,8.5936,-0.14185,295.34,-0.021975,0.019449,0.045984
0.00031601,0.00047707,0.95046,8.3447,-0.18658,295.73,-0.048636,-0.078113,-0.10125
0.00051984,0.00067948,0.95323,8.2899,-0.21526,295.85,-0.009443,-0.040221,-0.084476
0.00044844,0.00062179,0.98715,8.2889,-0.23996,295.8,-0.030874,0.052601,-0.19065
0.0001848,0.0004455,0.93049,8.6992,-0.093202,295.33,0.058919,0.010021,0.052752
0.00017776,0.00041869,0.98023,8.6379,-0.085196,295.32,0.014951,-0.017,0.070264
0.00016128,0.00044706,0.9,8.7671,-0.061074,295.28,0.081742,-0.0010771,0.058701
0.00010987,0.00042429,0.94759,8.8789,0.0031224,295.13,0.081016,-0.050936,0.12227
0.00039477,0.00054915,0.9,8.3678,-0.21281,295.73,-0.090872,-0.11008,-0.079474
0.0001418,0.00032171,0.95969,8.4783,-0.18958,295.45,-0.25296,-0.047946,-0.020499
0.00015788,0.00032513,0.95054,8.4322,-0.20153,295.62,-0.23632,-0.083024,-0.15195
0.00014254,0.00030849,1.001,8.4513,-0.18683,295.6,-0.25671,-0.025252,-0.1745
0.00019007,0.00040253,0.94595,8.5752,-0.17801,295.34,-0.047022,0.028089,0.041147
0.00020148,0.00043279,0.93966,8.6284,-0.15622,295.37,0.019325,0.035322,0.032338
0.00017529,0.0004099,0.9892,8.6265,-0.10785,295.31,0.0055912,-0.029195,0.066459
8.2882e-05,0.00040517,0.96923,8.9364,0.054018,295.04,0.063944,-0.083259,0.20725
9.8175e-05,0.00041149,0.96844,8.894,0.032655,295.09,0.065264,-0.074859,0.17738
8.7683e-05,0.00040135,0.9813,8.9222,0.029104,295.05,0.065385,-0.095084,0.22778
0.00077016,0.00091351,0.9,8.2689,-0.23582,295.93,-0.031145,-0.076719,-0.023445
0.00033567,0.00050256,0.98533,8.3327,-0.22525,295.71,-0.051513,0.028721,-0.17057
0.00015996,0.0004142,0.99818,8.6899,-0.050172,295.26,0.033423,-0.071344,0.11493
0.00017095,0.00042838,0.97522,8.7004,-0.082187,295.3,0.051235,-0.029152,0.077704
0.0001693,0.00041479,0.99377,8.6597,-0.077137,295.29,0.027176,-0.050308,0.089421
0.0001809,0.0004289,0.97013,8.6706,-0.10296,295.32,0.04151,-0.011231,0.061078
9.2273e-05,0.00041984,0.94356,8.9243,0.031544,295.08,0.079195,-0.055739,0.13556
0.00015857,0.00042472,0.98167,8.7323,-0.062332,295.26,0.058501,-0.052205,0.10092
0.00019606,0.00035997,0.95054,8.4001,-0.20607,295.64,-0.17373,-0.081991,-0.16653
0.00025317,0.00042079,0.9,8.4209,-0.23329,295.59,-0.17277,-0.075195,-0.10448
0.00014902,0.00032818,0.94708,8.4814,-0.22701,295.38,-0.23086,-0.06143,-0.030956
0.00021427,0.00040356,0.9,8.5119,-0.2312,295.4,-0.12659,-0.00082739,-0.013668
0.00016626,0.00037874,0.98539,8.581,-0.17641,295.28,-0.050611,-0.022322,0.055905
0.00018723,0.00042726,0.96652,8.6571,-0.13686,295.33,0.038215,0.0026688,0.043645
0.00018256,0.00041069,0.97788,8.6275,-0.15831,295.32,0.01353,-0.0020324,0.039673
0.00011475,0.00041032,0.98662,8.8572,-0.026513,295.13,0.069244,-0.08983,0.17835
0.00013892,0.00042576,0.97349,8.8062,-0.05745,295.21,0.082891,-0.05308,0.11339
0.00010121,0.00040523,0.98519,8.8897,-0.0037724,295.09,0.06528,-0.095839,0.20765
0.00024201,0.00040629,0.99198,8.3699,-0.21442,295.62,-0.10462,0.024507,-0.21163
0.00034849,0.0005095,0.94876,8.3396,-0.22146,295.72,-0.062449,-0.067087,-0.10417
0.00051285,0.00066496,0.9,8.3258,-0.2519,295.77,-0.075876,-0.085265,-0.051385
0.00020523,0.00045598,0.9,8.6852,-0.15182,295.37,0.062436,0.033837,0.034235
0.00018656,0.00043974,0.94847,8.696,-0.12806,295.33,0.063392,0.007614,0.046058
0.00017333,0.00044201,0.94148,8.7404,-0.10924,295.3,0.081045,-0.0030855,0.055634
0.00015511,0.000433,0.96269,8.7652,-0.065305,295.26,0.076809,-0.032629,0.086711
0.00015636,0.0004398,0.94235,8.7851,-0.090043,295.26,0.093208,-0.015432,0.068261
0.00013786,0.00043643,0.94005,8.8308,-0.06918,295.22,0.099609,-0.025652,0.080863
0.00011897,0.00043128,0.94527,8.8782,-0.05336,295.16,0.099625,-0.03868,0.096632
6.384e-05,0.00041912,0.9,9.0095,0.10985,295.01,0.065005,-0.049647,0.10031
7.5786e-05,0.00041417,0.94808,8.9727,0.054237,295.03,0.072161,-0.06518,0.15941
0.00013269,0.00031305,0.99575,8.4887,-0.20223,295.37,-0.24965,-0.057165,0.011215
0.00016766,0.0003589,0.94358,8.5434,-0.23444,295.3,-0.12445,-0.03271,0.047057
0.00016062,0.00036131,0.974,8.5634,-0.20978,295.27,-0.089826,-0.034039,0.06547
0.00019278,0.00039853,0.93511,8.576,-0.21232,295.34,-0.05251,0.025087,0.037858
0.00018723,0.00040175,0.95611,8.6023,-0.19948,295.33,-0.014423,0.027123,0.037033
7.8282e-05,0.00039561,0.98459,8.9529,0.025697,295.01,0.060661,-0.10803,0.26177
0.00048934,0.00065813,0.9483,8.2933,-0.26046,295.8,-0.058368,-0.020765,-0.091649
0.000349,0.00052077,1.0028,8.324,-0.25699,295.69,-0.060344,0.089307,-0.23427
0.00011122,0.00043712,0.9,8.9067,-0.054095,295.15,0.10842,-0.025718,0.069894
9.7769e-05,0.00042786,0.93305,8.9294,-0.014664,295.1,0.09542,-0.043517,0.1045
9.519e-05,0.00041559,0.96803,8.9249,-0.010849,295.08,0.081818,-0.069313,0.16234
0.00029558,0.00045955,0.95156,8.3584,-0.2464,295.66,-0.10556,-0.044236,-0.13536
0.00020711,0.00038436,0.9,8.4682,-0.25063,295.45,-0.18488,-0.033205,-0.079615
0.00014492,0.0003136,0.97102,8.4514,-0.22772,295.48,-0.28025,-0.063461,-0.13576
0.00015792,0.00032564,0.95041,8.4424,-0.25885,295.47,-0.26054,-0.056205,-0.16417
0.00013647,0.00031979,0.98601,8.5136,-0.23989,295.25,-0.19167,-0.11521,0.059266
0.00021107,0.00043496,0.92315,8.6226,-0.19167,295.38,0.015168,0.048752,0.026351
0.00019784,0.00043765,0.94016,8.6746,-0.17555,295.36,0.05717,0.031758,0.029623
0.00018527,0.00041174,0.97271,8.6453,-0.19181,295.32,0.03104,0.010249,0.023539
0.00056803,0.00073826,0.9,8.2851,-0.29366,295.8,-0.11071,-0.034507,-0.035997
0.0003914,0.00056792,0.97558,8.3128,-0.29638,295.71,-0.10605,0.059682,-0.16111
9.3615e-05,0.00043339,0.9,8.9512,-0.029495,295.1,0.10509,-0.03325,0.075217
0.00010573,0.00041456,0.97912,8.8994,-0.04182,295.11,0.083421,-0.077174,0.16513
8.3518e-05,0.00042192,0.94603,8.9679,-0.0030664,295.06,0.090459,-0.055373,0.12983
0.0001586,0.00042667,0.98369,8.7594,-0.10935,295.26,0.08152,-0.049751,0.083845
0.00014859,0.00042925,0.97589,8.8047,-0.11531,295.24,0.095188,-0.043087,0.085632
